,pl_mass,st_mass,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
842,1.0,1.0,1.0,1.7121399624585658,1.0,7311831932.534009,66323118.16600249,Jackson,-0.2832228415198298,-0.7679655537479589,linear,0.06895185152576473,1265687105116796.8,0.6468159106891195,0.06895185152576473
843,1.0,1.0,1.0,1.108398763726666,1.0,2975386160.3112216,32694012.02137695,Selsis,-0.41413516426127184,-0.7920810010119635,log,0.43033047788265893,4.7475446121874634e+20,0.8744870310982304,0.43033047788265893
844,1.0,1.0,1.0,3.823809779738148,1.0,1450024175.8833907,91629852.17488724,Jackson,-0.48762568434097553,-0.7252347081828622,GP,0.05745131703223316,237292124436076.8,0.23675168255671375,0.05745131703223316
845,1.0,1.0,1.0,1.6804018594906198,1.0,8692411182.18015,87058129.0577376,Jackson,-0.4557013020588469,-0.611351264096148,log,0.23164141054588952,1503232509042848.2,0.33116983921629395,0.23164141054588952
846,1.0,1.0,1.0,0.730329924574087,1.0,4971979593.996711,11651353.420239745,Selsis,-0.4294114337516061,-0.6513978972970049,linear,0.19820995774907546,6.481064017171326e+20,0.4503215560892643,0.19820995774907546
847,1.0,1.0,1.0,1.9676084847752076,1.0,4062721449.5694604,19118940.323643666,Jackson,-0.291223854221368,-0.6953407949519596,GP,0.12943838053805895,706359716797441.6,0.31708904595672227,0.12943838053805895
848,1.0,1.0,1.0,2.582757827044967,1.0,2519369339.3663154,25791013.22087621,Jackson,-0.39213000726978076,-0.7680320531508145,GP,0.43970476429203875,435592587609915.2,0.28649494869255054,0.43970476429203875
849,1.0,1.0,1.0,0.614834904667759,1.0,8022699572.932746,2067534.6984096526,Selsis,-0.46359688077244265,-0.7997326875164935,GP,0.2633242270708023,5.638790734749618e+20,0.8910520481763669,0.2633242270708023
850,1.0,1.0,1.0,1.7622316715363933,1.0,5658887822.91522,71701276.19885242,Jackson,-0.40066916895281884,-0.7519450455342855,linear,0.06764015568753108,976001844347735.9,0.07169348001602072,0.06764015568753108
851,1.0,1.0,1.0,3.454852380140512,1.0,1654838514.0479789,37507890.331079,Jackson,-0.4676153188794207,-0.7623778327508923,GP,0.059615307045712176,282524604909688.4,0.40703558513901594,0.059615307045712176
852,1.0,1.0,1.0,1.751839776289634,1.0,5961553528.964337,16716630.425430665,Jackson,-0.43643416482738245,-0.6287835803352367,GP,0.056297068323772154,1038478262504126.9,0.033488612052480216,0.056297068323772154
853,1.0,1.0,1.0,3.5563758118009776,1.0,1593375271.022636,76892965.251923,Jackson,-0.3376836244595645,-0.6448534528971342,GP,0.05572594969888444,264907841357611.94,0.10143030560097255,0.05572594969888444
854,1.0,1.0,1.0,0.9811031624583576,1.0,3397703213.0108657,27012382.514061335,Selsis,-0.30838192981557144,-0.7441528524079892,GP,0.06907675034610548,1.0797199721884266e+21,0.08197449967367387,0.06907675034610548
855,1.0,1.0,1.0,3.709321754214762,1.0,989015265.3444147,14466244.192062771,Selsis,-0.3658751553986644,-0.6885919899854316,log,0.32064486932026537,8.029880262596437e+20,0.07511607127072284,0.32064486932026537
856,1.0,1.0,1.0,4.405299414960137,1.0,1209548473.3482082,31042293.952252463,Jackson,-0.4832794498086814,-0.6068019533861391,linear,0.13361127178817986,205868229930796.2,0.7312634694477559,0.13361127178817986
857,1.0,1.0,1.0,1.989087485088213,1.0,3971235167.2605066,87950043.73524521,Jackson,-0.34351890297448856,-0.7720407122371509,linear,0.14706450812086358,678354554836950.5,0.6643413225438539,0.14706450812086358
858,1.0,1.0,1.0,3.4777543493204637,1.0,1640595653.9595733,62874885.49820869,Jackson,-0.3465342160940448,-0.7662674056815012,linear,0.4446690202848665,275605327835170.53,0.399478750683239,0.4446690202848665
859,1.0,1.0,1.0,2.065093265390688,1.0,3672310005.6967816,14240319.978824785,Jackson,-0.28778784031360233,-0.6475959556866755,GP,0.07277070477432396,639012628298862.1,0.8281823460797874,0.07277070477432396
860,1.0,1.0,1.0,1.178569295787823,1.0,2786107493.902934,26990706.918367248,Selsis,-0.4731605241689682,-0.6130824642316853,GP,0.12166649350154056,5.754933089769867e+20,0.8411725614417143,0.12166649350154056
861,1.0,1.0,1.0,1.8663625596543072,1.0,4542383578.060198,50507484.30994948,Jackson,-0.28541876776063146,-0.7796260069582118,log,0.06095008986859522,784666721868863.0,0.8116079232745916,0.06095008986859522
862,1.0,1.0,1.0,4.59222131051346,1.0,1149630751.3650877,5334324.909475826,Jackson,-0.2818296108084632,-0.6465363926908712,GP,0.27639168658855295,199892273752265.0,0.6877298504617008,0.27639168658855295
863,1.0,1.0,1.0,0.6456068826340184,1.0,6954999540.773769,41466532.12518499,Selsis,-0.4774770948356865,-0.7609300735017672,log,0.08512092198172327,2.952329873786293e+20,0.013548091936721463,0.08512092198172327
864,1.0,1.0,1.0,1.7314719408957036,1.0,6610460333.718875,22102499.2285052,Jackson,-0.31084519356544804,-0.6773936579476106,linear,0.10881218205235343,1150892196621672.2,0.8822169168772289,0.10881218205235343
865,1.0,1.0,1.0,1.7168706465810013,1.0,7128558780.500801,87320231.40330634,Jackson,-0.32050862031493427,-0.6237554332126274,linear,0.0790913669831607,1230004001647378.8,0.014128634023872544,0.0790913669831607
866,1.0,1.0,1.0,1.8292788694545212,1.0,4740747950.217666,73959077.88176206,Jackson,-0.35244730186937817,-0.7210183574250965,linear,0.1436613614226049,815221490905511.2,0.6224716480377237,0.1436613614226049
867,1.0,1.0,1.0,2.0890489681486124,1.0,3585427376.009369,75583107.2128526,Jackson,-0.4752195211944309,-0.7777404447498184,GP,0.05307646977836618,613119760916518.9,0.0742438613038624,0.05307646977836618
868,1.0,1.0,1.0,2.7322455703653232,1.0,1270210982.7931151,69373878.62925775,Selsis,-0.3373972732082938,-0.6418850831742093,linear,0.05050093081140929,2.159358130510671e+20,0.692705733862752,0.05050093081140929
869,1.0,1.0,1.0,3.209448508434379,1.0,1830444955.2868967,85316583.14149639,Jackson,-0.3653522214964957,-0.7983391955382476,GP,0.1475179320096761,304849049802800.1,0.40090765931526484,0.1475179320096761
870,1.0,1.0,1.0,2.433619241600206,1.0,2775132859.23908,92039843.47543496,Jackson,-0.4857098818388571,-0.6462489382149421,log,0.21140727213525146,468698102353657.7,0.2618566627846116,0.21140727213525146
871,1.0,1.0,1.0,2.005435203630434,1.0,3903767227.1637325,86101264.31892267,Jackson,-0.39157545429866836,-0.6160778061635542,log,0.054640980218661414,666891822867438.9,0.3275795598946105,0.054640980218661414
872,1.0,1.0,1.0,2.1660332592658427,1.0,3361971222.5288906,69147793.80736282,Jackson,-0.4288715625251002,-0.7744468424046757,GP,0.49956140292168627,575209313788246.9,0.9388609237885516,0.49956140292168627
873,1.0,1.0,1.0,1.0870936887925704,1.0,3038305117.789886,74740222.94790752,Selsis,-0.3365447394100726,-0.7906833515479875,log,0.2696064951516176,1.1458102243769682e+20,0.9749043135277229,0.2696064951516176
874,1.0,1.0,1.0,1.7285559528532812,1.0,6709880396.178104,71910605.68027847,Jackson,-0.30369960522674505,-0.7612879117866596,GP,0.12003115992383222,1159558698117569.8,0.2662152348068121,0.12003115992383222
875,1.0,1.0,1.0,3.0987305198868027,1.0,1144297482.311374,36184334.11731884,Selsis,-0.49717547938919593,-0.6260669324080881,GP,0.2649522859952175,4.204428947772738e+20,0.9424172178597979,0.2649522859952175
876,1.0,1.0,1.0,1.2122138939018592,1.0,2704002416.7879815,62346421.4638591,Selsis,-0.29140098161291067,-0.7577078246993584,GP,0.20045277781400506,6.05358942111945e+20,0.40892524490427895,0.20045277781400506
877,1.0,1.0,1.0,1.0147008352360951,1.0,3274542672.385939,39764709.42154784,Selsis,-0.37551600838868276,-0.6079279900165119,log,0.3272228774087919,5.482859353319293e+20,0.3576849583564198,0.3272228774087919
878,1.0,1.0,1.0,3.179222642703925,1.0,1855668249.2131233,22718310.303556357,Jackson,-0.46536227497192495,-0.7643354936227229,linear,0.0602364050901869,320190225619761.06,0.14003690537836488,0.0602364050901869
879,1.0,1.0,1.0,1.323182811910097,1.0,2466453701.332492,5794651.875659137,Selsis,-0.4498654254645143,-0.7903493168504373,GP,0.23267339255849662,5.7210106632163407e+20,0.8582465657571384,0.23267339255849662
880,1.0,1.0,1.0,2.052249556721216,1.0,3720272807.690975,21026012.190713033,Jackson,-0.43901830431277317,-0.7595542507246987,GP,0.0619759332503804,646205682397987.9,0.01551495092698163,0.0619759332503804
881,1.0,1.0,1.0,1.2834563904838068,1.0,2545857606.1600466,9682144.657060236,Selsis,-0.366991636038426,-0.6318636536589802,log,0.11680144815658075,8.390045703855112e+20,0.4296316028971945,0.11680144815658075
882,1.0,1.0,1.0,0.8213430744631323,1.0,4250560010.0260396,18391443.64539032,Selsis,-0.3151229936701545,-0.7589197010929021,GP,0.18326326921830502,1.1505141022995099e+21,0.3911363675316253,0.18326326921830502
883,1.0,1.0,1.0,0.6062361671443389,1.0,8368600090.957995,19296315.472934164,Selsis,-0.3059766788716932,-0.7178686805252068,GP,0.2502172918333987,1.2644344287931363e+21,0.3804803796083063,0.2502172918333987
884,1.0,1.0,1.0,0.6458232435441178,1.0,6948375411.206847,95783444.2014546,Selsis,-0.34612218245911197,-0.6931998959759643,linear,0.05111332633192364,1197050132913571.0,0.1417972466330728,0.05111332633192364
885,1.0,1.0,1.0,1.736772172346882,1.0,6434076649.082715,59239777.79675666,Jackson,-0.37062939919135224,-0.6208099473057433,linear,0.07153772217142061,1113593128091933.0,0.6143831747133375,0.07153772217142061
