,pl_mass,st_mass,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
852,0.815,1.0,1.911,1.8160881634184045,1.0,4814612435.219702,6198450.595498511,Jackson,-0.2903431140072704,-0.6524303734008664,log,0.42848511889824764,2.045281258918864e+19,0.3677044893572935,0.42848511889824764
853,0.815,1.0,1.911,1.8093377285651995,1.0,4853116391.608695,80091630.05916907,Jackson,-0.4629597172836293,-0.6485392846486555,log,0.4221302859562687,1.0397460220365935e+18,0.05603622530128316,0.4221302859562687
854,0.815,1.0,1.911,0.8603625190752721,1.0,4000293062.602399,63670216.84333943,Selsis,-0.4230732686476406,-0.6568346620773104,log,0.2693901128153635,1.2789428203543953e+19,0.004549774007155505,0.2693901128153635
855,0.815,1.0,1.911,2.610297029222347,1.0,2476563797.0973377,15836154.195644466,Jackson,-0.3388055485759901,-0.6991430356090769,linear,0.48672799024477065,3.770860253890282e+20,0.7756876261090346,0.48672799024477065
856,0.815,1.0,1.911,0.7406305355276921,1.0,4878663780.401901,99668465.4108949,Selsis,-0.39182962886762895,-0.6321630767336155,linear,0.27290292405914446,2.7178150024494858e+20,0.26178107058496114,0.27290292405914446
857,0.815,1.0,1.911,2.144989575906082,1.0,3416987757.0530796,34398824.6449547,Jackson,-0.4170443829035736,-0.7688185729883346,log,0.15701085935392126,3.7026082100635254e+18,0.25275961689422255,0.15701085935392126
858,0.815,1.0,1.911,1.8359526077751191,1.0,4704054248.98016,75097814.32870303,Jackson,-0.45833637651536213,-0.6636934140426187,linear,0.07228792407158714,1.3709888548667338e+20,0.23190142203743092,0.07228792407158714
859,0.815,1.0,1.911,3.078354347708033,1.0,1944466599.6751487,38698252.88955,Jackson,-0.4629400863146495,-0.697600117667559,GP,0.28280279484677684,3.367255695033359e+17,0.6816311121609109,0.28280279484677684
860,0.815,1.0,1.911,1.686167123099479,1.0,8420562251.357372,87827248.76380289,Jackson,-0.38900798311755147,-0.7183554277287931,GP,0.08895181258225292,2.930263230147527e+17,0.6368630764117635,0.08895181258225292
861,0.815,1.0,1.911,1.5980124165043395,1.0,2052355610.605722,52262488.13424001,Selsis,-0.35617392657243674,-0.6641687295806764,GP,0.3345929291867864,2.681184030036596e+18,0.9754897407120504,0.3345929291867864
