,pl_mass,st_mass,pl_insol,pl_XUV_flux,pl_orbsmax,st_age,pl_form_yr,x-ray-model,euv_gamma1,euv_gamma2,co2_fit,ch4_eta,C_loss,N2O2_frac,CH4_epsilon
857,0.815,1.0,1.911,4.4735766847287355,1.0,851761148.5022312,28986312.82716518,Selsis,-0.38346693321678976,-0.6082512249928691,GP,0.05853547239099752,1.4754327097685629e+21,0.718897535031553,0.05853547239099752
858,0.815,1.0,1.911,1.7389506515923179,1.0,6363160278.866348,69020849.74642485,Jackson,-0.37852584684360946,-0.6512547829218388,GP,0.22570412149209457,990207589116668.5,0.27604020376604965,0.22570412149209457
859,0.815,1.0,1.911,9.281875903224819,1.0,504781886.52000177,48652148.2900612,Jackson,-0.4368335581781485,-0.7023495691395282,linear,0.4413262522178132,71759314121238.03,0.4636771049287929,0.4413262522178132
860,0.815,1.0,1.911,1.9507106669346364,1.0,4137058527.165394,30481237.861746892,Jackson,-0.3900633921926573,-0.7269722449620394,GP,0.42437513345323574,646055595519466.5,0.4011319456561485,0.42437513345323574
861,0.815,1.0,1.911,0.8918414757389658,1.0,3818481790.877681,46306558.14554607,Selsis,-0.43645095317954724,-0.6427700403338521,log,0.2712119660174411,9.005441770435956e+20,0.23464307759159952,0.2712119660174411
862,0.815,1.0,1.911,2.790673727140055,1.0,2244102623.8630037,96893848.5588218,Jackson,-0.30577584098234145,-0.7837964477420251,GP,0.4776104734605332,337803515264898.0,0.0992562122153342,0.4776104734605332
863,0.815,1.0,1.911,1.7048254989402103,1.0,7606010496.357736,86213873.6710488,Jackson,-0.3417078901751147,-0.7176971642193534,GP,0.35204079461118387,1183030622097198.8,0.19621880972726125,0.35204079461118387
864,0.815,1.0,1.911,1.017021164508197,1.0,3266378074.4270434,19607357.842427954,Selsis,-0.4844851481596125,-0.7539219995766037,linear,0.22988227254842256,1.2376068191451808e+21,0.6403307696657193,0.22988227254842256
865,0.815,1.0,1.911,1.0169580712516346,1.0,3266599522.466562,73767944.42220801,Selsis,-0.49679217079288,-0.6677366232791879,GP,0.14522868304207082,3.707752232921736e+20,0.19368676884776503,0.14522868304207082
866,0.815,1.0,1.911,2.017989473775658,1.0,3853176869.059377,86428209.7424779,Jackson,-0.4428208772102462,-0.628730590333792,log,0.45518808402013716,592593022565462.5,0.2553235026371814,0.45518808402013716
867,0.815,1.0,1.911,0.8214663698797315,1.0,4249721129.6323123,7992588.61789242,Selsis,-0.42980952714335563,-0.6551809750073723,linear,0.058363076649708114,1.530367653110379e+21,0.0528550137609336,0.058363076649708114
868,0.815,1.0,1.911,2.227941121014438,1.0,3208520358.1007905,35077520.472753435,Jackson,-0.47982581899728993,-0.6269074049737304,GP,0.05885027504098574,499252871156462.3,0.4427278633175368,0.05885027504098574
869,0.815,1.0,1.911,2.1879706972186947,1.0,3306197373.303153,8785837.677673219,Jackson,-0.4760414886595052,-0.7665735489938758,GP,0.4029811830976668,518755894079985.9,0.09324308548149296,0.4029811830976668
870,0.815,1.0,1.911,1.0023064043655805,1.0,3318883897.145971,79077399.1456028,Selsis,-0.3084310759470908,-0.6822805278643899,log,0.3808519721891107,9.014347116586193e+20,0.18490215889705586,0.3808519721891107
871,0.815,1.0,1.911,0.9365077240770456,1.0,3586686661.127938,78467224.86772606,Selsis,-0.4581833506584521,-0.6237771402743414,log,0.054100481465402694,3.628299323452136e+20,0.6507612296572596,0.054100481465402694
