# Column descriptions:
# stellar_mass: Stellar mass startpoint (0.1 means the stellar mass is sampled raging from 0.10-0.11)
# planet_mass: Planet mass (in Earth masses)
# insol: Median insolation normalized to S₀ (extracted from CS_insol_01_tb, species index 0, column index 1)
# insol_lower_99: Lower bound of insolation (from CS_insol_001_tb, species index 0, column index 1)
# insol_up_50: Upper bound of insolation (from CS_insol_05_tb, species index 0, column index 1)
stellar_mass,planet_mass,CS_insol,CS_insol_lower_99,CS_insol_up_50
0.29,1.0,6.676758691437886,0.8178184119410488,45.72569480573651
0.29,2.0,29.23463577628678,4.132561850163252,175.57783093716154
0.29,3.0,125.94682428770736,27.764971030857318,503.4094232329891
0.29,4.0,408.40961416705886,128.49213988751723,1178.3831655643967
0.29,5.0,1096.8491400697294,432.42369507677927,2573.6840408664166
0.29,6.0,2108.3499979693984,799.2644479950266,5127.92815257928
0.29,7.0,2522.085819589584,1135.3593565709177,5240.570022028569
0.29,8.0,3009.3841311691085,1510.0995286308057,5660.932922092795
0.29,9.0,3568.666028058461,1879.3437135992217,6422.424719216884
0.29,10.0,3706.688650769396,1989.3562828072932,6556.038371442627
0.3,0.1,0.3435298892954218,0.06292195793525941,1.6271835075005041
0.3,0.5,2.6599380669945925,0.36789075161354,16.297649577542845
0.3,1.0,7.044561799405027,0.871001589459727,47.8316952065724
0.3,2.0,31.54366071895227,4.634839287715734,182.84756321254775
0.3,3.0,127.4757605669357,27.961647015012936,511.86400588037395
0.3,4.0,426.7411504214025,133.1917598310795,1240.316904720485
0.3,5.0,1105.6993304052728,423.4872757508689,2664.118910299165
0.3,6.0,2035.8823750348722,697.0534231407942,5436.063285021257
0.3,7.0,2646.6368511922346,1177.5278798445527,5558.826823763543
0.3,8.0,3067.0549873919035,1539.58611113488,5767.5370788495175
0.3,9.0,3572.1297594949056,1827.2235412159437,6602.353136419565
0.3,10.0,3922.9081399047163,2044.073607469944,7128.977065955519
0.31,0.1,0.3576587236477775,0.06392368076650877,1.7325858193017378
0.31,0.5,2.4444956065799475,0.33271752489036127,15.199213243368483
0.31,1.0,7.591475732827928,0.9982342399361687,48.71745403231453
0.31,2.0,33.466177465694365,4.933607046839763,193.40491033464653
0.31,3.0,131.64567901528008,28.392667793135807,536.8528333239061
0.31,4.0,446.08119555016447,140.419918632025,1286.441054344226
0.31,5.0,1168.238378243012,454.39926562394595,2775.2756815609764
0.31,6.0,2207.684298615894,787.1987779852528,5679.504614983004
0.31,7.0,2673.3018791770046,1143.4531566702633,5821.188827117431
0.31,8.0,3157.264909807913,1577.721095598573,5961.818834375128
0.31,9.0,3492.842097370578,1706.1839702007626,6734.305809206412
0.31,10.0,3987.23283575276,2074.4295679177008,7255.9892403747945
0.32,0.1,0.35661131384841305,0.06397620916539608,1.7215794166962168
0.32,0.5,2.844707832746139,0.39407880854054655,17.404096016415483
0.32,1.0,6.807181787194694,0.8168001141611487,47.50686348924948
0.32,2.0,34.34849692670271,5.360346839594394,188.41336209446064
0.32,3.0,129.7434448396837,27.94962861419537,529.6639885415091
0.32,4.0,467.6049949441779,147.4630277975332,1346.2693490490694
0.32,5.0,1293.7974285844077,521.4408948531918,2975.0878274470883
0.32,6.0,2224.8922059843994,757.4509153206948,5971.757060771704
0.32,7.0,2662.4006508277535,1114.1500420575142,5914.8286887475715
0.32,8.0,3369.733859880825,1605.0975374829516,6648.672549271515
0.32,9.0,3885.6833344852926,2050.6265726822726,6979.407402935376
0.32,10.0,4086.8792111412736,2048.2598508991646,7696.47978976472
0.33,0.1,0.36875745932961024,0.06309626129565211,1.8591425710745153
0.33,0.5,2.824236880541261,0.38941096212400633,17.353324954313916
0.33,1.0,8.757292082002282,1.1742976715923028,55.199813387519896
0.33,2.0,37.53666328304132,5.745139286808794,209.60109649703386
0.33,3.0,142.71159970264904,30.9417982382692,579.1787180118223
0.33,4.0,452.88320178135604,139.07359245604897,1336.0366461286305
0.33,5.0,1273.1185652073068,487.2089005407514,3069.8170548199155
0.33,6.0,2417.9381002410605,906.2443534270235,5942.620612687907
0.33,7.0,2917.0460155855303,1204.4490575578545,6560.692344521185
0.33,8.0,3449.599625453411,1666.7855952293062,6717.723210337634
0.33,9.0,4239.272444967661,2313.7405579120496,7383.469482050704
0.33,10.0,4252.006185552384,2096.1417531462466,8129.446391639311
0.34,0.1,0.39170347341092965,0.07035329746543427,1.8889822003984236
0.34,0.5,2.7877097962795427,0.39375633744171146,16.754545012692397
0.34,1.0,7.484836958981438,0.860877981728143,54.30272440635857
0.34,2.0,39.239302067141466,5.7055389221184845,229.64923865607625
0.34,3.0,142.81199585768832,30.602110250801836,585.8559341623754
0.34,4.0,471.7404589097033,146.03424640788293,1381.447810058826
0.34,5.0,1310.6249945794164,498.12112115868547,3180.2534428054123
0.34,6.0,2348.532162253659,798.0390802283883,6314.501884752572
0.34,7.0,2913.63187633553,1257.3797434617118,6293.0343737965095
0.34,8.0,3391.657589924321,1577.9027954809692,6838.048568914145
0.34,9.0,3856.6571246868607,1889.0136715296778,7417.307039085964
0.34,10.0,4650.383636951541,2391.3021983661174,8554.014577366841
0.35,0.1,0.42674085174663134,0.08016715043250877,1.9749758329795177
0.35,0.5,3.1129196664667287,0.4411289584963493,18.65322673771253
0.35,1.0,8.061120851936312,0.9546765418563307,56.93719767117761
0.35,2.0,42.64126005899361,6.253807179638673,247.59827476848125
0.35,3.0,148.9216683928716,30.549288949812425,635.8317410304229
0.35,4.0,475.8239825426323,137.2912684394489,1486.194508949518
0.35,5.0,1366.9286161012628,524.6942055399417,3286.8915718538556
0.35,6.0,2421.0587706614747,816.4497701588414,6555.034282280231
0.35,7.0,2997.566269537922,1241.988388834649,6720.435675481247
0.35,8.0,3708.302440361653,1793.5489297547506,7215.015391646522
