"Category","Program","Observation","Visit","Target","R.A. 2000","Dec. 2000","Event","Start.Phase","End.Phase","Mode","Subarray","Readout pattern","Groups","Start date","End date","Hours","Status","Prop.Period","Plan Windows","Repeat","PI name"
"GO","3254","17","1","LKCA15","04:39:17.8030","+22:21:03.12","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","500","Sep_11_2024_20:55:03","Sep_11_2024_22:39:22","2.02","Archived","12","X","Repeat_of_observation_1_visit(s)_1_in_this_program_by_WOPR_89064","Benisty"
"GO","3254","18","1","LKCA15-SCI-BACKGROUND","04:39:56.3600","+22:25:38.30","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","500","Sep_11_2024_22:39:26","Sep_12_2024_00:40:28","2.40","Archived","12","X","Repeat_of_observation_2_visit(s)_1_in_this_program_by_WOPR_89064","Benisty"
"GO","3254","19","1","LKCA15-SCI-BACKGROUND","04:39:56.3600","+22:25:38.30","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","100","Sep_12_2024_00:40:32","Sep_12_2024_00:52:25","0.30","Archived","12","X","Repeat_of_observation_3_visit(s)_1_in_this_program_by_WOPR_89064","Benisty"
"GO","3254","20","1","LKCA15-REFERENCE","04:52:22.5707","+23:45:05.77","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","100","Sep_12_2024_00:52:29","Sep_12_2024_01:46:35","1.07","Archived","12","X","Repeat_of_observation_4_visit(s)_1_in_this_program_by_WOPR_89064","Benisty"
"GO","3254","5","1","J1842","18:42:57.9830","-35:32:43.24","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","500","Sep_26_2023_19:23:19","Sep_26_2023_21:24:50","2.57","Archived","12","X","X","Benisty"
"GO","3254","6","1","J1842-SCI-BACKGROUND","18:42:47.7900","-35:39:44.10","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","500","Sep_26_2023_21:24:54","Sep_27_2023_00:21:14","3.47","Archived","12","X","X","Benisty"
"GO","3254","7","1","J1842-SCI-BACKGROUND","18:42:47.7900","-35:39:44.10","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","100","Sep_27_2023_00:21:18","Sep_27_2023_00:33:14","0.28","Archived","12","X","X","Benisty"
"GO","3254","8","1","J1842-REFERENCE","18:39:39.9581","-35:17:29.72","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","100","Sep_27_2023_00:33:18","Sep_27_2023_01:30:40","1.12","Archived","12","X","X","Benisty"
"GO","3254","9","1","J1615","16:15:20.2241","-32:55:05.46","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","500","Aug_12_2023_11:52:00","Aug_12_2023_13:49:06","2.18","Archived","12","X","X","Benisty"
"GO","3254","10","1","J1615-SCI-BACKGROUND","16:15:00.5200","-32:55:10.30","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","500","Aug_12_2023_13:49:10","Aug_12_2023_16:04:27","2.62","Archived","12","X","X","Benisty"
"GO","3254","11","1","J1615-SCI-BACKGROUND","16:15:00.5200","-32:55:10.30","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","100","Aug_12_2023_16:04:31","Aug_12_2023_16:16:21","0.28","Archived","12","X","X","Benisty"
"GO","3254","12","1","J1615-REFERENCE","16:13:45.0326","-32:54:43.22","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","100","Aug_12_2023_16:16:25","Aug_12_2023_17:12:21","1.06","Archived","12","X","X","Benisty"
"GO","3254","13","1","SYCHA","10:56:30.2776","-77:11:39.36","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","500","Aug_07_2024_04:05:20","Aug_07_2024_06:09:03","2.57","Archived","12","X","X","Benisty"
"GO","3254","14","1","SYCHA-BACKGROUND","10:56:42.8200","-77:07:15.30","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","500","Aug_07_2024_06:09:07","Aug_07_2024_09:04:33","3.41","Archived","12","X","X","Benisty"
"GO","3254","15","1","SYCHA-BACKGROUND","10:56:42.8200","-77:07:15.30","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","100","Aug_07_2024_09:04:37","Aug_07_2024_09:16:25","0.30","Archived","12","X","X","Benisty"
"GO","3254","16","1","SYCHA-REFERENCE","10:58:25.8664","-74:45:09.03","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","100","Aug_07_2024_09:16:29","Aug_07_2024_10:19:12","1.24","Archived","12","X","X","Benisty"
"GO","3337","1","1","14-HER","16:10:24.5043","+43:48:58.90","DI","N/A","N/A","NIRCAM.F444W","N/A","SHALLOW4","10","May_18_2024_18:31:45","May_18_2024_20:48:38","2.70","Archived","12","X","X","BardalezGagliuffi"
"GO","3337","2","1","14-HER","16:10:24.5043","+43:48:58.90","DI","N/A","N/A","NIRCAM.F444W","N/A","SHALLOW4","10","May_18_2024_20:48:42","May_18_2024_22:50:00","2.40","Archived","12","X","X","BardalezGagliuffi"
"GO","3337","3","1","HD-144002","16:01:32.6362","+47:08:33.47","DI","N/A","N/A","NIRCAM.F444W","N/A","SHALLOW4","8","May_18_2024_22:50:04","May_19_2024_01:08:45","2.66","Archived","12","X","X","BardalezGagliuffi"
"GO","3662","1","1","TWA7","10:42:29.9544","-33:40:16.53","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","500","Jun_21_2024_02:22:35","Jun_21_2024_05:15:39","3.34","Archived","12","X","X","Lagrange"
"GO","3662","2","1","TWA7","10:42:29.9544","-33:40:16.53","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","500","Jun_21_2024_05:15:43","Jun_21_2024_07:48:25","3.01","Archived","12","X","X","Lagrange"
"GO","3662","3","1","TWA7-BACKGROUND","10:42:39.0000","-33:43:00.00","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","500","Jun_21_2024_07:48:29","Jun_21_2024_12:08:43","4.95","Archived","12","X","X","Lagrange"
"GO","3662","4","1","CD-23-9765","11:09:30.4388","-24:36:02.04","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","300","Jun_21_2024_12:08:47","Jun_21_2024_13:54:14","2.07","Archived","12","X","X","Lagrange"
"GO","3662","5","1","CD-23-9765-BACKGROUND","11:09:43.0000","-24:35:50.00","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","300","Jun_21_2024_13:54:18","Jun_21_2024_14:21:00","0.59","Archived","12","X","X","Lagrange"
"GO","3662","6","1","HD-181327","19:22:58.9872","-54:32:18.25","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","500","Sep_04_2023_06:41:10","Sep_04_2023_09:35:08","3.35","Archived","12","X","X","Lagrange"
"GO","3662","7","1","HD-181327","19:22:58.9872","-54:32:18.25","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","500","Sep_04_2023_09:35:12","Sep_04_2023_12:06:48","3.01","Archived","12","X","X","Lagrange"
"GO","3662","8","1","HD-181327-BACKGROUND","19:22:45.0000","-54:32:55.00","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","500","Sep_04_2023_12:06:52","Sep_04_2023_16:28:36","4.92","Archived","12","X","X","Lagrange"
"GO","3662","9","1","HD-203010","21:21:16.6006","-49:56:17.69","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","500","Sep_04_2023_16:28:40","Sep_04_2023_18:07:52","1.93","Archived","12","X","X","Lagrange"
"GO","3662","10","1","HD-203010-background","21:21:30.0000","-49:55:00.00","DI","N/A","N/A","MIRI.F1140C","FOUR_QPM","FASTR1","500","Sep_04_2023_18:07:56","Sep_04_2023_18:32:24","0.52","Archived","12","X","X","Lagrange"
"GO","3840","1","1","2MJ0944","09:44:54.1925","-12:20:54.37","DI","N/A","N/A","NIRCAM.F444W+F356W","N/A","MEDIUM8+MEDIUM8","10+10","Jan_09_2024_04:59:02","Jan_09_2024_07:56:18","2.95","Archived","12","X","X","Bogat"
"GO","3840","2","1","2MJ0944","09:44:54.1925","-12:20:54.37","DI","N/A","N/A","NIRCAM.F444W+F356W","N/A","MEDIUM8+MEDIUM8","10+10","Jan_09_2024_07:56:22","Jan_09_2024_10:09:35","2.65","Archived","12","X","X","Bogat"
"GO","3840","3","1","V-AP-COL","06:04:52.1487","-34:33:35.77","DI","N/A","N/A","NIRCAM.F444W+F356W","N/A","MEDIUM8+MEDIUM8","10+10","Jan_09_2024_10:09:39","Jan_09_2024_12:56:52","3.28","Archived","12","X","X","Bogat"
"GO","3925","1","1","FOMALHAUT","22:57:39.0463","-29:37:20.05","DI","N/A","N/A","NIRCAM.F444W","N/A","RAPID","5","X","X","1.50","FlightReady","12","X","X","Beichman"
"GO","3925","2","1","FOMALHAUT","22:57:39.0463","-29:37:20.05","DI","N/A","N/A","NIRCAM.F444W","N/A","RAPID","5","X","X","1.86","FlightReady","12","X","X","Beichman"
"GO","3925","3","1","FOMALHAUT","22:57:39.0463","-29:37:20.05","DI","N/A","N/A","NIRCAM.F356W","N/A","RAPID","5","X","X","2.19","FlightReady","12","X","X","Beichman"
"GO","3925","4","1","FOMALHAUT","22:57:39.0463","-29:37:20.05","DI","N/A","N/A","NIRCAM.F356W","N/A","RAPID","5","X","X","1.86","FlightReady","12","X","X","Beichman"
"GO","3947","1","1","ELIAS2-27","16:26:45.0228","-24:23:08.23","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","15","Apr_04_2024_03:08:50","Apr_04_2024_04:51:24","1.56","Archived","12","X","X","Bowler"
"GO","3947","2","1","ELIAS2-27","16:26:45.0228","-24:23:08.23","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","15","Apr_04_2024_04:51:28","Apr_04_2024_05:50:48","1.23","Archived","12","X","X","Bowler"
"GO","3947","3","1","HD-150178","16:40:19.9849","-25:16:14.04","DI","N/A","N/A","NIRCAM.F444W","N/A","RAPID","5","Apr_04_2024_05:50:52","Apr_04_2024_06:26:44","0.65","Archived","12","X","X","Bowler"
"GO","3947","4","1","IM-LUP","15:56:09.1909","-37:56:06.49","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","15","Jul_30_2024_13:48:54","Jul_30_2024_15:07:19","1.56","Archived","12","X","X","Bowler"
"GO","3947","5","1","IM-LUP","15:56:09.1909","-37:56:06.49","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","15","Jul_30_2024_15:07:24","Jul_30_2024_16:06:53","1.23","Archived","12","X","X","Bowler"
"GO","3947","6","1","HD-137749","15:28:59.9389","-36:31:21.90","DI","N/A","N/A","NIRCAM.F444W","N/A","SHALLOW4","4","Jul_30_2024_16:06:57","Jul_30_2024_16:47:53","0.81","Archived","12","X","X","Bowler"
"GO","3947","7","1","AB-AUR","04:55:45.8507","+30:33:03.92","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","8","X","X","1.94","Failed","12","X","Rescheduled_by_WOPR_89118_as_observation_57_visit_1_in_this_program","Bowler"
"GO","3947","8","1","AB-AUR","04:55:45.8507","+30:33:03.92","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","8","X","X","1.61","Failed","12","X","Rescheduled_by_WOPR_89118_as_observation_58_visit_1_in_this_program","Bowler"
"GO","3947","9","1","HD-35600","05:27:08.2724","+30:12:30.97","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","6","X","X","1.26","Failed","12","X","Rescheduled_by_WOPR_89118_as_observation_59_visit_1_in_this_program","Bowler"
"GO","3947","57","1","AB-AUR","04:55:45.8507","+30:33:03.92","DI","N/A","N/A","NIRCAM.F444W","N/A","RAPID","5","X","X","2.59","FlightReady","12","X","X","Bowler"
"GO","3947","58","1","AB-AUR","04:55:45.8507","+30:33:03.92","DI","N/A","N/A","NIRCAM.F444W","N/A","RAPID","5","X","X","2.26","FlightReady","12","X","X","Bowler"
"GO","3947","59","1","HD-35600","05:27:08.2724","+30:12:30.97","DI","N/A","N/A","NIRCAM.F444W","N/A","MEDIUM8","6","X","X","2.00","FlightReady","12","X","X","Bowler"
"GO","3947","10","1","WAOPH6","16:48:45.6234","-14:16:36.21","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","15","Jul_25_2024_16:22:40","Jul_25_2024_18:10:41","1.56","Archived","12","X","X","Bowler"
"GO","3947","11","1","WAOPH6","16:48:45.6234","-14:16:36.21","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","15","Jul_25_2024_18:10:45","Jul_25_2024_19:13:46","1.23","Archived","12","X","X","Bowler"
"GO","3947","12","1","HD-153135","16:58:09.5093","-14:22:20.88","DI","N/A","N/A","NIRCAM.F444W","N/A","BRIGHT2","7","Jul_25_2024_19:13:50","Jul_25_2024_19:55:30","0.85","Archived","12","X","X","Bowler"
"GO","3947","13","1","RU-LUP","15:56:42.2959","-37:49:15.83","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","15","Jul_30_2024_16:47:57","Jul_30_2024_17:46:18","1.14","Archived","12","X","X","Bowler"
"GO","3947","14","1","RU-LUP","15:56:42.2959","-37:49:15.83","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","15","Jul_30_2024_17:46:22","Jul_30_2024_18:45:48","1.23","Archived","12","X","X","Bowler"
"GO","3947","15","1","TYC-7320-262-1","15:17:27.7445","-34:02:39.50","DI","N/A","N/A","NIRCAM.F444W","N/A","MEDIUM8","4","Jul_30_2024_18:45:52","Jul_30_2024_19:35:51","1.00","Archived","12","X","X","Bowler"
"GO","3973","1","1","HD-53143","06:59:59.3064","-61:20:06.15","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","9","Apr_04_2024_16:30:16","Apr_04_2024_17:48:14","1.32","Archived","12","X","X","Pearce"
"GO","3973","8","1","HD-53143","06:59:59.3064","-61:20:06.15","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","9","Apr_04_2024_20:09:26","Apr_04_2024_21:31:13","1.66","Archived","12","X","X","Pearce"
"GO","3973","3","1","HD-37501","05:34:57.4173","-61:10:34.19","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","5","Apr_04_2024_17:48:18","Apr_04_2024_20:00:31","2.60","Archived","12","X","X","Pearce"
"GO","3989","1","1","HD21997","03:31:53.7089","-25:36:51.17","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Feb_05_2024_16:42:15","Feb_05_2024_18:04:01","1.77","Archived","12","X","X","Hinkley"
"GO","3989","2","1","HD25945","04:05:37.4360","-27:39:06.51","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","4","Feb_05_2024_18:04:05","Feb_05_2024_20:13:54","2.38","Archived","12","X","X","Hinkley"
"GO","3989","3","1","HD92945","10:43:28.0168","-29:03:52.21","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","May_20_2024_19:01:43","May_20_2024_20:33:26","1.79","Archived","12","X","X","Hinkley"
"GO","3989","4","1","HD92921","10:43:20.1722","-27:17:54.23","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","8","May_20_2024_20:33:30","May_20_2024_22:10:20","1.90","Archived","12","X","X","Hinkley"
"GO","3989","5","1","HD202628","21:18:27.6134","-43:20:04.41","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","10","Jun_02_2024_00:57:39","Jun_02_2024_02:51:20","1.77","Archived","12","X","X","Hinkley"
"GO","3989","6","1","HD190580","20:08:09.5495","-52:34:40.06","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","7","Jun_02_2024_02:51:24","Jun_02_2024_05:23:08","2.95","Archived","12","X","X","Hinkley"
"GO","3989","7","1","HD195627","20:35:34.9972","-60:34:57.18","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","5","Aug_20_2023_19:23:31","Aug_20_2023_20:50:56","1.71","Archived","12","X","X","Hinkley"
"GO","3989","8","1","HD197051","20:44:57.3847","-66:12:11.42","DI","N/A","N/A","NIRCAM.F444W","N/A","SHALLOW4","6","Aug_20_2023_20:51:00","Aug_20_2023_23:02:27","2.50","Archived","12","X","X","Hinkley"
"GO","3989","9","1","HD109085","12:32:03.7695","-16:11:46.52","DI","N/A","N/A","NIRCAM.F444W","N/A","SHALLOW4","9","X","X","1.71","Failed","12","X","Rescheduled_by_WOPR_89164_as_observation_109_visit_1_in_this_program","Hinkley"
"GO","3989","10","1","HD114642","13:12:03.5432","-16:11:54.97","DI","N/A","N/A","NIRCAM.F444W","N/A","MEDIUM8","8","X","X","3.32","Failed","12","X","Rescheduled_by_WOPR_89164_as_observation_110_visit_1_in_this_program","Hinkley"
"GO","3989","109","1","HD109085","12:32:03.7695","-16:11:46.52","DI","N/A","N/A","NIRCAM.F444W","N/A","SHALLOW4","9","X","X","1.79","Implementation","12","Jan8,2025-Feb18,2025(","X","Hinkley"
"GO","3989","110","1","HD114642","13:12:03.5432","-16:11:54.97","DI","N/A","N/A","NIRCAM.F444W","N/A","MEDIUM8","8","X","X","3.40","Implementation","12","Jan8,2025-Feb18,2025(","X","Hinkley"
"GO","3989","11","1","HD164249","18:03:03.4136","-51:38:57.77","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","20","Aug_24_2023_21:49:06","Aug_24_2023_23:11:38","1.69","Archived","12","X","X","Hinkley"
"GO","3989","12","1","HD161915","17:50:58.4200","-50:17:27.26","DI","N/A","N/A","NIRCAM.F444W","N/A","SHALLOW4","5","Aug_24_2023_23:11:42","Aug_25_2023_00:30:48","1.55","Archived","12","X","X","Hinkley"
"GO","3989","13","1","HD113337","13:01:46.5239","+63:36:37.18","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","10","May_20_2024_14:24:19","May_20_2024_15:44:08","1.77","Archived","12","X","X","Hinkley"
"GO","3989","14","1","HD125161","14:16:09.9298","+51:22:02.03","DI","N/A","N/A","NIRCAM.F444W","N/A","MEDIUM8","8","May_20_2024_12:23:22","May_20_2024_14:24:15","2.32","Archived","12","X","X","Hinkley"
"GO","4014","1","1","HD-36575","05:33:54.3648","+27:09:50.50","DI","N/A","N/A","NIRCAM.F430M","N/A","SHALLOW4","10","Mar_02_2024_16:27:19","Mar_02_2024_17:34:54","1.52","Archived","12","X","X","Wagner"
"GO","4014","2","1","MWC758","05:30:27.5328","+25:19:56.67","DI","N/A","N/A","NIRCAM.F430M","N/A","SHALLOW4","10","Mar_02_2024_17:34:59","Mar_02_2024_18:29:07","1.20","Archived","12","X","X","Wagner"
"GO","4014","3","1","MWC758","05:30:27.5328","+25:19:56.67","DI","N/A","N/A","NIRCAM.F430M","N/A","SHALLOW4","10","Mar_02_2024_18:29:11","Mar_02_2024_19:32:02","1.22","Archived","12","X","X","Wagner"
"GO","4050","1","1","TWA-43","11:08:43.9090","-28:04:50.70","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","10","Jun_15_2024_10:01:27","Jun_15_2024_11:19:57","1.61","Archived","12","X","X","Carter"
"GO","4050","2","1","TWA-11A","12:36:00.9568","-39:52:10.59","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_15_2024_11:20:01","Jun_15_2024_12:40:44","1.59","Archived","12","X","X","Carter"
"GO","4050","3","1","REF-I-VEL","11:00:09.2642","-42:13:33.09","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","4","Jun_15_2024_12:40:48","Jun_15_2024_15:03:21","2.75","Archived","12","X","X","Carter"
"GO","4050","4","1","TWA-9A","11:48:24.1537","-37:28:49.40","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_16_2024_06:30:41","Jun_16_2024_07:39:58","1.50","Archived","12","X","X","Carter"
"GO","4050","5","1","TWA-25","12:15:30.6169","-39:48:43.04","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_16_2024_07:40:02","Jun_16_2024_08:50:48","1.35","Archived","12","X","X","Carter"
"GO","4050","6","1","REF-HD-101581","11:41:01.5129","-44:24:14.93","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","6","Jun_16_2024_05:09:44","Jun_16_2024_06:30:37","1.58","Archived","12","X","X","Carter"
"GO","4050","7","1","TWA-12","11:21:05.3979","-38:45:16.75","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","X","X","1.60","Failed","12","X","Rescheduled_by_WOPR_89035_as_observation_32_visit_1_in_this_program","Carter"
"GO","4050","8","1","TWA-13A","11:21:17.1324","-34:46:45.78","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","X","X","1.31","Failed","12","X","Rescheduled_by_WOPR_89035_as_observation_33_visit_1_in_this_program","Carter"
"GO","4050","9","1","TWA-10","12:35:04.1600","-41:36:39.07","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","X","X","1.51","Failed","12","X","Rescheduled_by_WOPR_89035_as_observation_34_visit_1_in_this_program","Carter"
"GO","4050","10","1","TWA-47","12:37:12.2993","-40:21:48.64","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","X","X","1.40","Failed","12","X","Rescheduled_by_WOPR_89035_as_observation_35_visit_1_in_this_program","Carter"
"GO","4050","11","1","REF-CD-23-9765","11:09:30.4388","-24:36:02.04","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","12","X","X","1.82","Failed","12","X","Rescheduled_by_WOPR_89035_as_observation_36_visit_1_in_this_program","Carter"
"GO","4050","32","1","TWA-12","11:21:05.3979","-38:45:16.75","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_16_2024_02:45:51","Jun_16_2024_04:03:56","1.76","Archived","12","X","Repeat_of_observation_7_visit(s)_1_in_this_program_by_WOPR_89035","Carter"
"GO","4050","33","1","TWA-13A","11:21:17.1324","-34:46:45.78","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_16_2024_04:04:00","Jun_16_2024_05:09:40","1.31","Archived","12","X","Repeat_of_observation_8_visit(s)_1_in_this_program_by_WOPR_89035","Carter"
"GO","4050","34","1","TWA-10","12:35:04.1600","-41:36:39.07","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_16_2024_01:35:00","Jun_16_2024_02:45:47","1.51","Archived","12","X","Repeat_of_observation_9_visit(s)_1_in_this_program_by_WOPR_89035","Carter"
"GO","4050","35","1","TWA-47","12:37:12.2993","-40:21:48.64","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_16_2024_00:14:45","Jun_16_2024_01:34:56","1.40","Archived","12","X","Repeat_of_observation_10_visit(s)_1_in_this_program_by_WOPR_89035","Carter"
"GO","4050","36","1","REF-CD-23-9765","11:09:30.4388","-24:36:02.04","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","12","Jun_15_2024_22:15:35","Jun_16_2024_00:14:41","2.52","Archived","12","X","Repeat_of_observation_11_visit(s)_1_in_this_program_by_WOPR_89035","Carter"
"GO","4050","13","1","TWA-8A","11:32:41.1609","-26:51:56.39","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_14_2024_14:52:41","Jun_14_2024_16:12:36","1.76","Archived","12","X","X","Carter"
"GO","4050","14","1","TWA-23A","12:07:27.2859","-32:47:00.65","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_14_2024_16:12:40","Jun_14_2024_17:24:00","1.42","Archived","12","X","X","Carter"
"GO","4050","15","1","TWA-20A","12:31:37.9953","-45:58:59.78","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_14_2024_13:22:42","Jun_14_2024_14:52:37","1.49","Archived","12","X","X","Carter"
"GO","4050","16","1","TWA-46","12:35:46.0639","-41:15:53.52","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_14_2024_17:24:04","Jun_14_2024_18:36:24","1.33","Archived","12","X","X","Carter"
"GO","4050","17","1","REF-HD-89063","10:15:13.1739","-49:28:21.92","DI","N/A","N/A","NIRCAM.F444W","N/A","MEDIUM8","6","Jun_14_2024_18:36:28","Jun_14_2024_19:50:11","1.47","Archived","12","X","X","Carter"
"GO","4050","18","1","TWA-7","10:42:29.9544","-33:40:16.53","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_15_2024_19:38:18","Jun_15_2024_20:58:40","1.79","Archived","12","X","X","Carter"
"GO","4050","19","1","TWA-33","11:39:33.7211","-30:40:00.77","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_15_2024_20:58:44","Jun_15_2024_22:15:31","1.46","Archived","12","X","X","Carter"
"GO","4050","20","1","TWA-45","11:59:27.7877","-45:10:19.53","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_15_2024_15:03:25","Jun_15_2024_16:16:02","1.50","Archived","12","X","X","Carter"
"GO","4050","21","1","TWA-35","12:00:27.4301","-34:05:37.51","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_15_2024_18:15:33","Jun_15_2024_19:38:14","1.44","Archived","12","X","X","Carter"
"GO","4050","22","1","REF-IRAS-09432-4847","09:45:02.1421","-49:00:52.80","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","7","Jun_15_2024_16:16:06","Jun_15_2024_18:15:28","2.33","Archived","12","X","X","Carter"
"GO","4050","23","1","TWA-34","10:28:45.7224","-28:30:37.72","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_15_2024_07:22:12","Jun_15_2024_08:42:23","1.77","Archived","12","X","X","Carter"
"GO","4050","24","1","J1058-2346","10:58:50.4326","-23:46:20.98","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_15_2024_02:51:14","Jun_15_2024_04:01:07","1.40","Archived","12","X","X","Carter"
"GO","4050","25","1","TWA-30A","11:32:18.2049","-30:19:52.25","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_15_2024_04:01:11","Jun_15_2024_05:12:47","1.43","Archived","12","X","X","Carter"
"GO","4050","26","1","TWA-36","12:02:37.9096","-33:28:40.62","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_15_2024_08:42:27","Jun_15_2024_10:01:23","1.38","Archived","12","X","X","Carter"
"GO","4050","27","1","TWA-44","12:17:59.1318","-37:34:43.66","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_15_2024_06:00:57","Jun_15_2024_07:22:08","1.34","Archived","12","X","X","Carter"
"GO","4050","28","1","REF-Y-Crt","11:20:26.0271","-24:54:41.50","DI","N/A","N/A","NIRCAM.F444W","N/A","SHALLOW4","4","Jun_15_2024_05:12:51","Jun_15_2024_06:00:52","1.15","Archived","12","X","X","Carter"
"GO","4050","29","1","TWA-26","11:39:51.0284","-31:59:21.84","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","10","Jun_06_2024_07:01:37","Jun_06_2024_08:29:37","1.76","Archived","12","X","X","Carter"
"GO","4050","30","1","TWA-29","12:45:14.0939","-44:29:08.08","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","18","Jun_06_2024_08:29:41","Jun_06_2024_09:48:20","1.55","Archived","12","X","X","Carter"
"GO","4050","31","1","REF-IRAS-13041-5653","13:07:11.5253","-57:09:18.88","DI","N/A","N/A","NIRCAM.F444W","N/A","RAPID","5","Jun_06_2024_09:48:25","Jun_06_2024_10:40:26","1.02","Archived","12","X","X","Carter"
"GO","4090","1","1","V-DG-CRA","19:01:55.2526","-37:23:41.23","DI","N/A","N/A","NIRCAM.F444W","N/A","DEEP8","10","Apr_08_2024_16:01:14","Apr_08_2024_17:26:54","1.91","Archived","12","X","X","Ginski"
